timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
2015-05-23 12:00:00,1586,13.5,13.5,85.0,24.0,7.0,0.0,1.0,0.0,12
2015-05-23 13:00:00,924,13.5,13.5,75.5,21.0,7.0,0.0,1.0,0.0,13
2015-05-23 14:00:00,1532,15.0,15.0,53.5,20.0,4.0,0.0,1.0,0.0,14
2015-05-23 15:00:00,1823,15.0,15.0,48.0,19.5,4.0,0.0,1.0,0.0,15
2015-05-23 16:00:00,2031,15.0,15.0,49.5,18.0,4.0,0.0,1.0,0.0,16
2015-05-23 17:00:00,1930,15.0,15.0,55.0,18.0,3.0,0.0,1.0,0.0,17
2015-05-23 18:00:00,1911,14.5,14.5,59.0,16.0,3.0,0.0,1.0,0.0,18
2015-05-23 19:00:00,1616,14.0,14.0,61.0,16.0,1.0,0.0,1.0,0.0,19
2015-05-23 20:00:00,1210,13.0,13.0,63.0,16.0,1.0,0.0,1.0,0.0,20
2015-05-23 21:00:00,767,12.0,12.0,67.0,14.0,2.0,0.0,1.0,0.0,21
2015-05-23 22:00:00,607,12.0,12.0,69.5,11.0,3.0,0.0,1.0,0.0,22
2015-05-23 23:00:00,593,12.0,12.0,69.5,9.0,3.0,0.0,1.0,0.0,23
2015-05-24 00:00:00,578,12.0,12.0,67.0,7.0,3.0,0.0,1.0,0.0,0
2015-05-24 01:00:00,428,12.0,12.0,67.0,7.5,2.0,0.0,1.0,0.0,1
2015-05-24 02:00:00,343,12.0,12.0,65.0,6.5,2.0,0.0,1.0,0.0,2
2015-05-24 03:00:00,250,12.0,12.0,63.0,6.5,3.0,0.0,1.0,0.0,3
2015-05-24 04:00:00,186,12.0,12.0,63.0,6.5,4.0,0.0,1.0,0.0,4
2015-05-24 05:00:00,135,12.5,12.5,65.0,8.0,4.0,0.0,1.0,0.0,5
2015-05-24 06:00:00,127,13.0,13.0,63.0,8.0,3.0,0.0,1.0,0.0,6
2015-05-24 07:00:00,217,13.5,13.5,65.0,12.0,2.0,0.0,1.0,0.0,7
2015-05-24 08:00:00,392,14.5,14.5,61.0,12.0,1.0,0.0,1.0,0.0,8
2015-05-24 09:00:00,962,16.5,16.5,57.5,17.0,1.0,0.0,1.0,0.0,9
2015-05-24 10:00:00,1637,18.0,18.0,52.0,18.0,1.0,0.0,1.0,0.0,10
2015-05-24 11:00:00,2176,19.0,19.0,49.0,16.0,1.0,0.0,1.0,0.0,11
2015-05-24 12:00:00,2488,19.5,19.5,47.5,13.0,1.0,0.0,1.0,0.0,12
2015-05-24 13:00:00,2773,20.0,20.0,47.5,14.0,2.0,0.0,1.0,0.0,13
2015-05-24 14:00:00,2899,20.0,20.0,51.0,17.0,3.0,0.0,1.0,0.0,14
2015-05-24 15:00:00,2205,18.5,18.5,62.0,19.0,7.0,0.0,1.0,0.0,15
2015-05-24 16:00:00,1964,17.0,17.0,80.5,14.0,7.0,0.0,1.0,0.0,16
2015-05-24 17:00:00,2119,17.0,17.0,80.0,11.0,3.0,0.0,1.0,0.0,17
2015-05-24 18:00:00,2083,17.5,17.5,72.5,9.0,3.0,0.0,1.0,0.0,18
2015-05-24 19:00:00,2036,18.0,18.0,68.0,12.0,3.0,0.0,1.0,0.0,19
2015-05-24 20:00:00,1510,18.0,18.0,70.5,6.5,2.0,0.0,1.0,0.0,20
2015-05-24 21:00:00,942,16.5,16.5,75.0,11.0,2.0,0.0,1.0,0.0,21
2015-05-24 22:00:00,823,15.5,15.5,77.0,10.0,3.0,0.0,1.0,0.0,22
2015-05-24 23:00:00,745,14.5,14.5,74.5,14.0,3.0,0.0,1.0,0.0,23
2015-05-30 00:00:00,468,11.5,11.5,58.0,17.5,1.0,0.0,1.0,0.0,0
2015-05-30 01:00:00,373,9.5,7.5,66.5,14.0,1.0,0.0,1.0,0.0,1
2015-05-30 02:00:00,258,9.0,6.0,73.5,19.0,1.0,0.0,1.0,0.0,2
2015-05-30 03:00:00,188,9.0,6.0,76.0,19.5,1.0,0.0,1.0,0.0,3
2015-05-30 04:00:00,119,8.0,5.0,84.5,18.0,1.0,0.0,1.0,0.0,4
2015-05-30 05:00:00,107,9.0,6.0,82.0,17.0,1.0,0.0,1.0,0.0,5
2015-05-30 06:00:00,121,9.5,7.5,79.0,15.0,1.0,0.0,1.0,0.0,6
2015-05-30 07:00:00,287,11.5,11.5,69.5,17.0,1.0,0.0,1.0,0.0,7
2015-05-30 08:00:00,574,13.0,13.0,59.0,17.0,2.0,0.0,1.0,0.0,8
2015-05-30 09:00:00,1031,13.0,13.0,59.0,18.5,2.0,0.0,1.0,0.0,9
2015-05-30 10:00:00,1525,15.0,15.0,46.5,19.5,2.0,0.0,1.0,0.0,10
2015-05-30 11:00:00,1809,15.0,15.0,41.5,18.5,2.0,0.0,1.0,0.0,11
2015-05-30 12:00:00,2217,15.5,15.5,40.5,17.0,2.0,0.0,1.0,0.0,12
2015-05-30 13:00:00,2517,15.5,15.5,40.5,17.0,1.0,0.0,1.0,0.0,13
2015-05-30 14:00:00,2579,16.0,16.0,36.0,16.5,1.0,0.0,1.0,0.0,14
2015-05-30 15:00:00,2715,17.0,17.0,37.0,17.5,1.0,0.0,1.0,0.0,15
2015-05-30 16:00:00,2707,17.5,17.5,35.5,21.0,1.0,0.0,1.0,0.0,16
2015-05-30 17:00:00,2547,17.5,17.5,43.0,19.5,1.0,0.0,1.0,0.0,17
2015-05-30 18:00:00,2073,16.0,16.0,52.0,22.0,2.0,0.0,1.0,0.0,18
2015-05-30 19:00:00,1654,15.0,15.0,51.5,23.0,1.0,0.0,1.0,0.0,19
2015-05-30 20:00:00,1166,14.0,14.0,51.0,20.0,1.0,0.0,1.0,0.0,20
2015-05-30 21:00:00,812,13.0,13.0,63.0,18.0,1.0,0.0,1.0,0.0,21
2015-05-30 22:00:00,723,12.0,12.0,69.5,15.0,1.0,0.0,1.0,0.0,22
2015-05-30 23:00:00,636,12.0,12.0,72.0,11.0,3.0,0.0,1.0,0.0,23
2015-05-31 00:00:00,601,12.0,12.0,74.5,11.0,3.0,0.0,1.0,0.0,0
2015-05-31 01:00:00,345,12.0,12.0,79.5,14.0,7.0,0.0,1.0,0.0,1
2015-05-31 02:00:00,240,11.0,11.0,88.0,12.0,7.0,0.0,1.0,0.0,2
2015-05-31 03:00:00,167,11.5,11.5,85.0,15.0,7.0,0.0,1.0,0.0,3
2015-05-31 04:00:00,79,12.0,12.0,88.0,15.0,7.0,0.0,1.0,0.0,4
2015-05-31 05:00:00,56,13.0,13.0,88.0,16.0,7.0,0.0,1.0,0.0,5
2015-05-31 06:00:00,81,13.5,13.5,91.0,23.5,7.0,0.0,1.0,0.0,6
2015-05-31 07:00:00,151,14.0,14.0,88.0,23.0,7.0,0.0,1.0,0.0,7
2015-05-31 08:00:00,272,14.5,14.5,85.0,26.0,3.0,0.0,1.0,0.0,8
2015-05-31 09:00:00,549,15.0,15.0,82.0,26.0,3.0,0.0,1.0,0.0,9
2015-05-31 10:00:00,551,15.0,15.0,88.0,24.0,7.0,0.0,1.0,0.0,10
2015-05-31 11:00:00,783,15.5,15.5,85.5,21.0,7.0,0.0,1.0,0.0,11
2015-05-31 12:00:00,909,16.0,16.0,83.0,22.0,3.0,0.0,1.0,0.0,12
2015-05-31 13:00:00,695,15.5,15.5,82.5,24.0,7.0,0.0,1.0,0.0,13
2015-05-31 14:00:00,1042,16.0,16.0,77.5,25.5,3.0,0.0,1.0,0.0,14
2015-05-31 15:00:00,1219,16.0,16.0,65.5,31.5,3.0,0.0,1.0,0.0,15
2015-05-31 16:00:00,1337,16.0,16.0,59.0,26.0,3.0,0.0,1.0,0.0,16
2015-05-31 17:00:00,1372,15.0,15.0,59.0,30.5,3.0,0.0,1.0,0.0,17
2015-05-31 18:00:00,1302,14.5,14.5,57.0,29.0,2.0,0.0,1.0,0.0,18
2015-05-31 19:00:00,1082,14.5,14.5,48.0,31.0,2.0,0.0,1.0,0.0,19
2015-05-31 20:00:00,821,13.5,13.5,42.5,27.5,1.0,0.0,1.0,0.0,20
2015-05-31 21:00:00,581,13.0,13.0,47.0,21.0,1.0,0.0,1.0,0.0,21
2015-05-31 22:00:00,448,12.5,12.5,45.5,19.5,1.0,0.0,1.0,0.0,22
2015-05-31 23:00:00,315,11.0,11.0,60.0,22.0,1.0,0.0,1.0,0.0,23
2015-06-06 00:00:00,515,12.5,12.5,61.0,21.0,1.0,0.0,1.0,1.0,0
2015-06-06 01:00:00,379,12.0,12.0,67.0,25.0,1.0,0.0,1.0,1.0,1
2015-06-06 02:00:00,225,12.0,12.0,65.0,22.5,1.0,0.0,1.0,1.0,2
2015-06-06 03:00:00,169,11.0,11.0,74.5,19.5,1.0,0.0,1.0,1.0,3
2015-06-06 04:00:00,119,10.5,9.5,79.5,16.0,1.0,0.0,1.0,1.0,4
2015-06-06 05:00:00,92,11.0,11.0,72.0,16.0,1.0,0.0,1.0,1.0,5
2015-06-06 06:00:00,151,12.0,12.0,67.0,20.0,1.0,0.0,1.0,1.0,6
2015-06-06 07:00:00,314,12.5,12.5,65.0,22.0,1.0,0.0,1.0,1.0,7
2015-06-06 08:00:00,699,14.5,14.5,55.0,24.0,1.0,0.0,1.0,1.0,8
2015-06-06 09:00:00,1172,15.5,15.5,48.0,26.0,2.0,0.0,1.0,1.0,9
2015-06-06 10:00:00,1675,16.0,16.0,43.5,23.0,2.0,0.0,1.0,1.0,10
2015-06-06 11:00:00,2066,17.0,17.0,42.0,24.0,2.0,0.0,1.0,1.0,11
2015-06-06 12:00:00,2459,17.0,17.0,40.5,29.5,2.0,0.0,1.0,1.0,12
2015-06-06 13:00:00,2742,18.5,18.5,36.0,28.0,1.0,0.0,1.0,1.0,13
2015-06-06 14:00:00,2891,19.0,19.0,36.0,29.0,1.0,0.0,1.0,1.0,14
2015-06-06 15:00:00,2969,19.5,19.5,36.0,27.0,1.0,0.0,1.0,1.0,15
2015-06-06 16:00:00,2945,20.0,20.0,35.0,27.0,1.0,0.0,1.0,1.0,16
2015-06-06 17:00:00,2850,19.5,19.5,36.0,27.5,1.0,0.0,1.0,1.0,17
2015-06-06 18:00:00,2685,18.0,18.0,40.0,27.0,1.0,0.0,1.0,1.0,18
2015-06-06 19:00:00,1889,17.5,17.5,42.5,28.0,1.0,0.0,1.0,1.0,19
2015-06-06 20:00:00,1139,16.5,16.5,42.0,24.0,1.0,0.0,1.0,1.0,20
2015-06-06 21:00:00,904,16.0,16.0,42.0,25.0,1.0,0.0,1.0,1.0,21
2015-06-06 22:00:00,921,15.0,15.0,48.0,20.5,1.0,0.0,1.0,1.0,22
2015-06-06 23:00:00,850,13.5,13.5,55.0,19.5,1.0,0.0,1.0,1.0,23
2015-06-07 00:00:00,696,13.0,13.0,59.0,15.0,1.0,0.0,1.0,1.0,0
2015-06-07 01:00:00,519,11.5,11.5,65.0,11.0,1.0,0.0,1.0,1.0,1
2015-06-07 02:00:00,381,11.5,11.5,67.0,15.0,1.0,0.0,1.0,1.0,2
2015-06-07 03:00:00,272,11.0,11.0,72.0,10.0,1.0,0.0,1.0,1.0,3
2015-06-07 04:00:00,150,10.0,9.0,76.0,9.0,1.0,0.0,1.0,1.0,4
2015-06-07 05:00:00,115,10.0,9.0,76.0,8.0,1.0,0.0,1.0,1.0,5
2015-06-07 06:00:00,144,11.5,11.5,72.0,9.0,1.0,0.0,1.0,1.0,6
2015-06-07 07:00:00,232,13.0,13.0,67.0,13.0,1.0,0.0,1.0,1.0,7
2015-06-07 08:00:00,454,14.0,14.0,63.0,10.0,1.0,0.0,1.0,1.0,8
2015-06-07 09:00:00,1001,15.5,15.5,53.5,13.0,2.0,0.0,1.0,1.0,9
2015-06-07 10:00:00,1533,15.5,15.5,51.5,10.0,3.0,0.0,1.0,1.0,10
2015-06-07 11:00:00,2255,16.5,16.5,46.5,10.0,3.0,0.0,1.0,1.0,11
2015-06-07 12:00:00,2778,17.5,17.5,42.5,10.0,2.0,0.0,1.0,1.0,12
2015-06-07 13:00:00,3068,18.0,18.0,38.5,12.0,1.0,0.0,1.0,1.0,13
2015-06-07 14:00:00,3248,18.5,18.5,39.0,12.0,1.0,0.0,1.0,1.0,14
2015-06-07 15:00:00,3307,19.0,19.0,35.0,13.0,1.0,0.0,1.0,1.0,15
2015-06-07 16:00:00,3196,20.0,20.0,34.0,10.0,1.0,0.0,1.0,1.0,16
2015-06-07 17:00:00,3027,20.0,20.0,33.0,11.0,1.0,0.0,1.0,1.0,17
2015-06-07 18:00:00,2870,19.0,19.0,36.0,14.0,1.0,0.0,1.0,1.0,18
2015-06-07 19:00:00,2294,19.0,19.0,33.5,15.0,1.0,0.0,1.0,1.0,19
2015-06-07 20:00:00,1772,16.5,16.5,50.0,17.0,1.0,0.0,1.0,1.0,20
2015-06-07 21:00:00,1062,14.0,14.0,74.5,22.0,1.0,0.0,1.0,1.0,21
2015-06-07 22:00:00,634,13.0,13.0,79.5,19.5,1.0,0.0,1.0,1.0,22
2015-06-07 23:00:00,399,12.5,12.5,79.5,12.0,1.0,0.0,1.0,1.0,23
2015-06-13 00:00:00,633,17.0,17.0,88.0,8.5,2.0,0.0,1.0,1.0,0
2015-06-13 01:00:00,486,17.5,17.5,88.0,6.5,4.0,0.0,1.0,1.0,1
2015-06-13 02:00:00,282,18.0,18.0,85.5,17.0,4.0,0.0,1.0,1.0,2
2015-06-13 03:00:00,212,18.0,18.0,83.0,19.5,4.0,0.0,1.0,1.0,3
2015-06-13 04:00:00,164,17.0,17.0,88.0,21.0,3.0,0.0,1.0,1.0,4
2015-06-13 05:00:00,109,16.0,16.0,88.0,23.0,3.0,0.0,1.0,1.0,5
2015-06-13 06:00:00,134,16.0,16.0,88.0,21.0,3.0,0.0,1.0,1.0,6
2015-06-13 07:00:00,281,16.0,16.0,85.5,20.5,3.0,0.0,1.0,1.0,7
2015-06-13 08:00:00,555,16.0,16.0,83.0,26.0,4.0,0.0,1.0,1.0,8
2015-06-13 09:00:00,1051,16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,9
2015-06-13 10:00:00,1411,16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,10
2015-06-13 11:00:00,1797,16.0,16.0,83.0,23.0,4.0,0.0,1.0,1.0,11
2015-06-13 12:00:00,1891,16.0,16.0,83.0,24.0,4.0,0.0,1.0,1.0,12
2015-06-13 13:00:00,2332,16.5,16.5,80.0,21.5,4.0,0.0,1.0,1.0,13
2015-06-13 14:00:00,2507,18.0,18.0,73.0,19.0,3.0,0.0,1.0,1.0,14
2015-06-13 15:00:00,2491,19.5,19.5,64.0,23.0,3.0,0.0,1.0,1.0,15
2015-06-13 16:00:00,2641,21.0,21.0,55.0,22.0,3.0,0.0,1.0,1.0,16
2015-06-13 17:00:00,2623,19.5,19.5,66.0,20.5,3.0,0.0,1.0,1.0,17
2015-06-13 18:00:00,2324,19.0,19.0,64.0,16.0,4.0,0.0,1.0,1.0,18
2015-06-13 19:00:00,1998,19.0,19.0,66.0,15.0,4.0,0.0,1.0,1.0,19
2015-06-13 20:00:00,1485,18.0,18.0,70.5,15.0,3.0,0.0,1.0,1.0,20
2015-06-13 21:00:00,1028,18.0,18.0,68.0,11.0,4.0,0.0,1.0,1.0,21
2015-06-13 22:00:00,927,18.0,18.0,68.0,8.0,4.0,0.0,1.0,1.0,22
2015-06-13 23:00:00,936,17.0,17.0,73.0,13.0,3.0,0.0,1.0,1.0,23
2015-06-14 00:00:00,745,16.5,16.5,75.0,15.0,4.0,0.0,1.0,1.0,0
2015-06-14 01:00:00,601,15.5,15.5,79.5,9.0,3.0,0.0,1.0,1.0,1
2015-06-14 02:00:00,405,15.0,15.0,82.0,12.0,1.0,0.0,1.0,1.0,2
2015-06-14 03:00:00,288,14.0,14.0,85.0,11.0,1.0,0.0,1.0,1.0,3
2015-06-14 04:00:00,191,13.0,13.0,88.0,11.0,2.0,0.0,1.0,1.0,4
2015-06-14 05:00:00,148,13.0,13.0,88.0,12.0,3.0,0.0,1.0,1.0,5
2015-06-14 06:00:00,166,14.0,14.0,88.0,12.0,3.0,0.0,1.0,1.0,6
2015-06-14 07:00:00,250,15.0,15.0,82.0,11.0,3.0,0.0,1.0,1.0,7
2015-06-14 08:00:00,417,15.5,15.5,79.5,9.0,3.0,0.0,1.0,1.0,8
2015-06-14 09:00:00,613,16.0,16.0,77.0,10.0,4.0,0.0,1.0,1.0,9
2015-06-14 10:00:00,851,14.0,14.0,91.0,17.0,7.0,0.0,1.0,1.0,10
2015-06-14 11:00:00,1219,14.0,14.0,88.0,13.0,3.0,0.0,1.0,1.0,11
2015-06-14 12:00:00,1554,14.0,14.0,85.0,13.0,3.0,0.0,1.0,1.0,12
2015-06-14 13:00:00,1937,14.0,14.0,88.0,11.0,3.0,0.0,1.0,1.0,13
2015-06-14 14:00:00,2266,16.0,16.0,68.0,11.0,3.0,0.0,1.0,1.0,14
2015-06-14 15:00:00,2394,17.5,17.5,60.0,12.0,3.0,0.0,1.0,1.0,15
2015-06-14 16:00:00,2567,17.0,17.0,64.0,17.5,4.0,0.0,1.0,1.0,16
2015-06-14 17:00:00,2344,17.0,17.0,59.0,14.0,4.0,0.0,1.0,1.0,17
2015-06-14 18:00:00,2024,16.5,16.5,63.5,17.0,3.0,0.0,1.0,1.0,18
2015-06-14 19:00:00,1451,15.5,15.5,72.5,17.0,3.0,0.0,1.0,1.0,19
2015-06-14 20:00:00,1116,14.0,14.0,77.0,16.0,4.0,0.0,1.0,1.0,20
2015-06-14 21:00:00,678,14.0,14.0,77.0,14.0,4.0,0.0,1.0,1.0,21
2015-06-14 22:00:00,597,13.0,13.0,82.0,16.0,4.0,0.0,1.0,1.0,22
2015-06-14 23:00:00,413,12.5,12.5,85.0,15.0,3.0,0.0,1.0,1.0,23
2015-06-20 00:00:00,695,15.0,15.0,68.0,16.0,1.0,0.0,1.0,1.0,0
2015-06-20 01:00:00,456,15.0,15.0,68.0,11.0,1.0,0.0,1.0,1.0,1
2015-06-20 02:00:00,365,14.0,14.0,72.0,9.0,1.0,0.0,1.0,1.0,2
2015-06-20 03:00:00,225,14.0,14.0,69.5,9.0,1.0,0.0,1.0,1.0,3
2015-06-20 04:00:00,164,14.0,14.0,72.0,8.0,1.0,0.0,1.0,1.0,4
2015-06-20 05:00:00,142,14.0,14.0,72.0,8.0,2.0,0.0,1.0,1.0,5
2015-06-20 06:00:00,165,15.0,15.0,68.0,9.0,3.0,0.0,1.0,1.0,6
2015-06-20 07:00:00,302,15.0,15.0,65.5,6.5,3.0,0.0,1.0,1.0,7
2015-06-20 08:00:00,600,16.0,16.0,63.0,9.0,2.0,0.0,1.0,1.0,8
2015-06-20 09:00:00,1003,16.0,16.0,63.0,9.0,3.0,0.0,1.0,1.0,9
2015-06-20 10:00:00,1571,17.0,17.0,64.0,7.0,3.0,0.0,1.0,1.0,10
2015-06-20 11:00:00,1915,18.0,18.0,64.0,6.0,3.0,0.0,1.0,1.0,11
2015-06-20 12:00:00,2186,17.5,17.5,68.0,12.0,4.0,0.0,1.0,1.0,12
2015-06-20 13:00:00,2129,17.5,17.5,75.5,12.0,7.0,0.0,1.0,1.0,13
2015-06-20 14:00:00,2338,17.5,17.5,80.5,12.0,3.0,0.0,1.0,1.0,14
2015-06-20 15:00:00,2509,18.5,18.5,75.5,11.0,3.0,0.0,1.0,1.0,15
2015-06-20 16:00:00,2533,19.5,19.5,71.0,16.0,3.0,0.0,1.0,1.0,16
2015-06-20 17:00:00,1493,18.5,18.5,81.5,10.0,7.0,0.0,1.0,1.0,17
2015-06-20 18:00:00,1039,17.5,17.5,91.0,2.0,7.0,0.0,1.0,1.0,18
2015-06-20 19:00:00,1120,18.0,18.0,88.0,6.5,7.0,0.0,1.0,1.0,19
2015-06-20 20:00:00,982,18.0,18.0,88.0,9.0,3.0,0.0,1.0,1.0,20
2015-06-20 21:00:00,719,18.0,18.0,94.0,10.0,1.0,0.0,1.0,1.0,21
2015-06-20 22:00:00,852,18.0,18.0,88.0,11.0,1.0,0.0,1.0,1.0,22
2015-06-20 23:00:00,792,18.0,18.0,85.5,15.0,3.0,0.0,1.0,1.0,23
2015-06-21 00:00:00,677,17.5,17.5,85.5,21.0,2.0,0.0,1.0,1.0,0
2015-06-21 01:00:00,443,17.0,17.0,83.0,19.0,4.0,0.0,1.0,1.0,1
2015-06-21 02:00:00,354,16.5,16.5,83.0,23.0,3.0,0.0,1.0,1.0,2
2015-06-21 03:00:00,276,15.5,15.5,82.5,18.5,3.0,0.0,1.0,1.0,3
2015-06-21 04:00:00,204,15.0,15.0,82.0,19.5,4.0,0.0,1.0,1.0,4
2015-06-21 05:00:00,153,15.0,15.0,82.0,19.5,4.0,0.0,1.0,1.0,5
2015-06-21 06:00:00,147,16.0,16.0,77.0,23.0,4.0,0.0,1.0,1.0,6
2015-06-21 07:00:00,164,16.0,16.0,77.0,18.0,4.0,0.0,1.0,1.0,7
2015-06-21 08:00:00,370,16.5,16.5,70.0,21.0,3.0,0.0,1.0,1.0,8
2015-06-21 09:00:00,802,16.5,16.5,68.0,24.0,3.0,0.0,1.0,1.0,9
2015-06-21 10:00:00,1404,17.0,17.0,59.0,24.0,3.0,0.0,1.0,1.0,10
2015-06-21 11:00:00,1886,17.5,17.5,54.0,23.0,3.0,0.0,1.0,1.0,11
2015-06-21 12:00:00,2306,18.5,18.5,50.5,25.0,3.0,0.0,1.0,1.0,12
2015-06-21 13:00:00,2679,19.0,19.0,46.0,23.0,3.0,0.0,1.0,1.0,13
2015-06-21 14:00:00,2861,19.0,19.0,46.0,28.0,3.0,0.0,1.0,1.0,14
2015-06-21 15:00:00,2777,19.5,19.5,47.5,26.0,2.0,0.0,1.0,1.0,15
2015-06-21 16:00:00,2836,20.0,20.0,43.0,25.0,1.0,0.0,1.0,1.0,16
2015-06-21 17:00:00,2509,19.5,19.5,46.0,26.0,2.0,0.0,1.0,1.0,17
2015-06-21 18:00:00,2239,19.0,19.0,46.0,28.0,3.0,0.0,1.0,1.0,18
2015-06-21 19:00:00,1780,19.0,19.0,50.5,25.0,2.0,0.0,1.0,1.0,19
2015-06-21 20:00:00,1393,19.0,19.0,49.0,24.0,2.0,0.0,1.0,1.0,20
2015-06-21 21:00:00,912,18.0,18.0,56.0,25.0,3.0,0.0,1.0,1.0,21
2015-06-21 22:00:00,804,17.0,17.0,57.5,22.0,3.0,0.0,1.0,1.0,22
2015-06-21 23:00:00,417,15.5,15.5,63.5,22.5,7.0,0.0,1.0,1.0,23
2015-06-27 00:00:00,696,17.5,17.5,66.0,25.0,1.0,0.0,1.0,1.0,0
2015-06-27 01:00:00,488,16.5,16.5,70.0,18.0,2.0,0.0,1.0,1.0,1
2015-06-27 02:00:00,337,15.5,15.5,74.5,18.0,2.0,0.0,1.0,1.0,2
2015-06-27 03:00:00,219,15.0,15.0,77.0,17.0,1.0,0.0,1.0,1.0,3
2015-06-27 04:00:00,138,14.5,14.5,79.5,17.0,1.0,0.0,1.0,1.0,4
2015-06-27 05:00:00,125,14.5,14.5,79.5,16.0,1.0,0.0,1.0,1.0,5
2015-06-27 06:00:00,157,14.5,14.5,77.0,16.0,1.0,0.0,1.0,1.0,6
2015-06-27 07:00:00,357,16.0,16.0,72.0,20.0,1.0,0.0,1.0,1.0,7
2015-06-27 08:00:00,628,17.0,17.0,68.0,18.0,1.0,0.0,1.0,1.0,8
2015-06-27 09:00:00,1214,18.5,18.5,62.0,16.0,2.0,0.0,1.0,1.0,9
2015-06-27 10:00:00,1626,19.5,19.5,56.0,17.0,2.0,0.0,1.0,1.0,10
2015-06-27 11:00:00,2215,21.0,21.0,53.0,18.0,2.0,0.0,1.0,1.0,11
2015-06-27 12:00:00,2656,21.0,21.0,53.0,15.0,2.0,0.0,1.0,1.0,12
2015-06-27 13:00:00,2896,23.0,22.5,44.0,16.0,2.0,0.0,1.0,1.0,13
2015-06-27 14:00:00,2964,23.5,22.5,38.5,19.0,1.0,0.0,1.0,1.0,14
2015-06-27 15:00:00,3172,23.5,22.5,37.0,17.0,1.0,0.0,1.0,1.0,15
2015-06-27 16:00:00,3115,24.0,23.0,36.0,16.0,1.0,0.0,1.0,1.0,16
2015-06-27 17:00:00,3116,24.0,23.0,36.0,17.0,1.0,0.0,1.0,1.0,17
2015-06-27 18:00:00,2809,23.0,22.0,41.0,17.0,1.0,0.0,1.0,1.0,18
2015-06-27 19:00:00,2219,23.0,22.5,42.5,17.0,1.0,0.0,1.0,1.0,19
2015-06-27 20:00:00,1850,22.0,21.0,44.0,14.0,1.0,0.0,1.0,1.0,20
2015-06-27 21:00:00,1357,22.0,21.0,44.0,13.0,1.0,0.0,1.0,1.0,21
2015-06-27 22:00:00,1161,20.0,20.0,62.0,18.0,1.0,0.0,1.0,1.0,22
2015-06-27 23:00:00,1066,20.0,20.0,64.0,13.0,1.0,0.0,1.0,1.0,23
2015-06-28 00:00:00,889,19.0,19.0,68.0,12.0,1.0,0.0,1.0,1.0,0
2015-06-28 01:00:00,685,18.0,18.0,73.0,11.0,1.0,0.0,1.0,1.0,1
2015-06-28 02:00:00,441,18.0,18.0,68.0,11.0,1.0,0.0,1.0,1.0,2
2015-06-28 03:00:00,338,18.0,18.0,68.0,8.0,1.0,0.0,1.0,1.0,3
2015-06-28 04:00:00,217,17.5,17.5,64.0,7.0,7.0,0.0,1.0,1.0,4
2015-06-28 05:00:00,163,17.0,17.0,64.0,11.0,1.0,0.0,1.0,1.0,5
2015-06-28 06:00:00,173,17.0,17.0,64.0,13.0,1.0,0.0,1.0,1.0,6
2015-06-28 07:00:00,224,17.5,17.5,62.0,14.0,1.0,0.0,1.0,1.0,7
2015-06-28 08:00:00,428,18.5,18.5,56.0,17.0,1.0,0.0,1.0,1.0,8
2015-06-28 09:00:00,912,20.0,20.0,53.0,17.5,2.0,0.0,1.0,1.0,9
2015-06-28 10:00:00,1472,21.0,21.0,53.0,21.0,2.0,0.0,1.0,1.0,10
2015-06-28 11:00:00,1843,20.5,20.5,54.5,20.0,1.0,0.0,1.0,1.0,11
2015-06-28 12:00:00,1407,19.5,19.5,62.0,20.0,7.0,0.0,1.0,1.0,12
2015-06-28 13:00:00,818,18.0,18.0,75.5,16.0,7.0,0.0,1.0,1.0,13
2015-06-28 14:00:00,1628,19.0,19.0,70.5,9.0,2.0,0.0,1.0,1.0,14
2015-06-28 15:00:00,2050,21.0,21.0,58.5,16.5,2.0,0.0,1.0,1.0,15
2015-06-28 16:00:00,2237,22.0,22.0,53.0,19.5,2.0,0.0,1.0,1.0,16
2015-06-28 17:00:00,2506,21.5,21.5,55.0,19.5,2.0,0.0,1.0,1.0,17
2015-06-28 18:00:00,2085,21.0,21.0,60.0,20.5,2.0,0.0,1.0,1.0,18
2015-06-28 19:00:00,1695,20.5,20.5,62.0,18.5,2.0,0.0,1.0,1.0,19
2015-06-28 20:00:00,1391,20.0,20.0,66.5,19.0,2.0,0.0,1.0,1.0,20
2015-06-28 21:00:00,929,19.0,19.0,73.0,16.0,2.0,0.0,1.0,1.0,21
2015-06-28 22:00:00,680,18.0,18.0,78.0,14.0,2.0,0.0,1.0,1.0,22
2015-06-28 23:00:00,495,17.5,17.5,80.5,17.0,2.0,0.0,1.0,1.0,23
2015-07-04 00:00:00,376,18.0,18.0,91.0,28.5,7.0,0.0,1.0,1.0,0
2015-07-04 01:00:00,375,18.0,18.0,94.0,16.5,7.0,0.0,1.0,1.0,1
2015-07-04 02:00:00,278,19.0,19.0,91.0,8.0,2.0,0.0,1.0,1.0,2
2015-07-04 03:00:00,202,19.0,19.0,94.0,6.0,1.0,0.0,1.0,1.0,3
2015-07-04 04:00:00,148,19.0,19.0,94.0,4.0,1.0,0.0,1.0,1.0,4
2015-07-04 05:00:00,114,19.0,19.0,94.0,0.0,1.0,0.0,1.0,1.0,5
